image,split,cr,actual_cr,sigma,seed,method,stage,psnr,ssim
checkerboard,stress,0.1,0.1001129150390625,0.01,2028,admm,2,6.482963659256294,0.16991168636257148
checkerboard,stress,0.1,0.1001129150390625,0.01,2028,admm,3,6.498956597873753,0.17041908785745905
checkerboard,stress,0.1,0.1001129150390625,0.01,2028,admm,4,6.497869889065566,0.1834465120058242
checkerboard,stress,0.1,0.1001129150390625,0.01,2028,admm,5,6.494275581284823,0.1790595863678481
checkerboard,stress,0.1,0.1001129150390625,0.01,2028,admm,6,6.491307295317823,0.18052441479192224
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,hqs,1,6.453338644887761,0.1698557354366585
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,hqs,2,6.483413913087626,0.17524789568651392
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,hqs,3,6.505557969220748,0.17733605871849706
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,hqs,4,6.511695491412532,0.18206770986060125
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,hqs,5,6.509203664040011,0.18469223663344742
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,hqs,6,6.508192793434377,0.18456368475126064
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,admm,1,6.445982368654067,0.1672911280976709
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,admm,2,6.47455594186205,0.1701910980835345
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,admm,3,6.492920938258438,0.17099388575939212
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,admm,4,6.49147128675843,0.18437884931224963
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,admm,5,6.4843518723871,0.17982612389630143
checkerboard,stress,0.1,0.1001129150390625,0.05,2026,admm,6,6.476902461855901,0.18069381712769955
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,hqs,1,6.452470649731843,0.16963829937856462
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,hqs,2,6.481134682411928,0.17484808588626843
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,hqs,3,6.501968183522973,0.17673110401168168
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,hqs,4,6.507312956491056,0.18117225474814425
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,hqs,5,6.503806354301977,0.18368143246235014
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,hqs,6,6.501449277560294,0.18320706105078047
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,admm,1,6.445124619380689,0.16712262017267548
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,admm,2,6.472045003849032,0.16976611338811715
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,admm,3,6.4896901456811475,0.17034270729581819
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,admm,4,6.4887629937155245,0.18367882642672523
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,admm,5,6.483253857711187,0.1796511503422072
checkerboard,stress,0.1,0.1001129150390625,0.05,2027,admm,6,6.476795299759931,0.18036800648221699
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,hqs,1,6.452864253555522,0.17020964740559555
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,hqs,2,6.482900199007334,0.17565153526997457
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,hqs,3,6.504659989037306,0.1776578966726548
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,hqs,4,6.510428427274918,0.1823070572133538
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,hqs,5,6.507367278271413,0.18487885399534187
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,hqs,6,6.505958466651524,0.18460107554166874
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,admm,1,6.445567842482341,0.16766093485074485
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,admm,2,6.473516542870882,0.17057529461398913
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,admm,3,6.491147646181231,0.17098457058669284
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,admm,4,6.488638275002041,0.18430164089236886
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,admm,5,6.480299269052821,0.1794373640421933
checkerboard,stress,0.1,0.1001129150390625,0.05,2028,admm,6,6.470317746522122,0.18008787002984042
small_text,stress,0.01,0.01031494140625,0.0,2026,hqs,1,18.879939851607755,0.7054040539791635
small_text,stress,0.01,0.01031494140625,0.0,2026,hqs,2,19.088633183131694,0.7961181192271143
small_text,stress,0.01,0.01031494140625,0.0,2026,hqs,3,19.218195408341256,0.836472164306644
small_text,stress,0.01,0.01031494140625,0.0,2026,hqs,4,19.319354420198373,0.8464454519247859
small_text,stress,0.01,0.01031494140625,0.0,2026,hqs,5,19.409055335854678,0.8510748593580778
small_text,stress,0.01,0.01031494140625,0.0,2026,hqs,6,19.490460828428308,0.8588540487865567
small_text,stress,0.01,0.01031494140625,0.0,2026,admm,1,18.885494448431167,0.7021154230766676
small_text,stress,0.01,0.01031494140625,0.0,2026,admm,2,19.137944682117794,0.8162097504069693
small_text,stress,0.01,0.01031494140625,0.0,2026,admm,3,19.31692647163144,0.8414732766511315
small_text,stress,0.01,0.01031494140625,0.0,2026,admm,4,19.416841166096624,0.8509501662026234
small_text,stress,0.01,0.01031494140625,0.0,2026,admm,5,19.49050789999037,0.8555525807111424
small_text,stress,0.01,0.01031494140625,0.0,2026,admm,6,19.538327827798252,0.8659945913715481
small_text,stress,0.04,0.041259765625,0.0,2026,hqs,1,19.762263325879605,0.7128859150255276
small_text,stress,0.04,0.041259765625,0.0,2026,hqs,2,20.37361335933091,0.8197825718428008
small_text,stress,0.04,0.041259765625,0.0,2026,hqs,3,20.91313015577608,0.8719156252864487
small_text,stress,0.04,0.041259765625,0.0,2026,hqs,4,21.354434632355577,0.8907381792167938
small_text,stress,0.04,0.041259765625,0.0,2026,hqs,5,21.848933010938715,0.9028195811627573
small_text,stress,0.04,0.041259765625,0.0,2026,hqs,6,22.55934056319721,0.921632021988323
small_text,stress,0.04,0.041259765625,0.0,2026,admm,1,19.778288505239242,0.7070206584788132
small_text,stress,0.04,0.041259765625,0.0,2026,admm,2,20.513109505388307,0.8281176697494853
small_text,stress,0.04,0.041259765625,0.0,2026,admm,3,21.10042355312899,0.8760828772504926
small_text,stress,0.04,0.041259765625,0.0,2026,admm,4,21.597580496654967,0.8915470462362468
small_text,stress,0.04,0.041259765625,0.0,2026,admm,5,22.096826858276664,0.9010330719851442
small_text,stress,0.04,0.041259765625,0.0,2026,admm,6,22.579284817694194,0.9250712847508653
small_text,stress,0.1,0.1001129150390625,0.0,2026,hqs,1,21.261842141722077,0.715953384020567
small_text,stress,0.1,0.1001129150390625,0.0,2026,hqs,2,23.007909693178217,0.8398203523060084
small_text,stress,0.1,0.1001129150390625,0.0,2026,hqs,3,24.98592934412919,0.9160769832826853
small_text,stress,0.1,0.1001129150390625,0.0,2026,hqs,4,26.954529683650584,0.9541755698435307
small_text,stress,0.1,0.1001129150390625,0.0,2026,hqs,5,28.782252852732256,0.971497910803318
small_text,stress,0.1,0.1001129150390625,0.0,2026,hqs,6,31.037390158545875,0.9852206552014351
small_text,stress,0.1,0.1001129150390625,0.0,2026,admm,1,21.25244120046643,0.7012511469134093
small_text,stress,0.1,0.1001129150390625,0.0,2026,admm,2,23.271731643315114,0.8355202371076346
small_text,stress,0.1,0.1001129150390625,0.0,2026,admm,3,25.44427096103947,0.9170498229809999
small_text,stress,0.1,0.1001129150390625,0.0,2026,admm,4,27.471393903111263,0.9456892791860103
small_text,stress,0.1,0.1001129150390625,0.0,2026,admm,5,29.233202530429043,0.9600558714313507
small_text,stress,0.1,0.1001129150390625,0.0,2026,admm,6,30.78665589695873,0.9838747625133991
small_text,stress,0.25,0.25,0.0,2026,hqs,1,24.668766887344123,0.7531568202131986
small_text,stress,0.25,0.25,0.0,2026,hqs,2,28.165204433940243,0.875401056375742
small_text,stress,0.25,0.25,0.0,2026,hqs,3,31.948824293213114,0.9505515249137878
small_text,stress,0.25,0.25,0.0,2026,hqs,4,35.5579164240181,0.9838783911385536
small_text,stress,0.25,0.25,0.0,2026,hqs,5,38.795007431376625,0.9942657961845398
small_text,stress,0.25,0.25,0.0,2026,hqs,6,42.27712087955179,0.9980085035886764
small_text,stress,0.25,0.25,0.0,2026,admm,1,24.481572186693946,0.7351610991239548
small_text,stress,0.25,0.25,0.0,2026,admm,2,28.68798158668166,0.8755073044359684
small_text,stress,0.25,0.25,0.0,2026,admm,3,33.63590649395626,0.9572434804506302
small_text,stress,0.25,0.25,0.0,2026,admm,4,37.22636200724254,0.9743989782009125
small_text,stress,0.25,0.25,0.0,2026,admm,5,39.88800851374212,0.9857432006559372
small_text,stress,0.25,0.25,0.0,2026,admm,6,42.80578098045491,0.9982052646999359
small_text,stress,0.5,0.4998931884765625,0.0,2026,hqs,1,29.08323151295747,0.8152276807364225
small_text,stress,0.5,0.4998931884765625,0.0,2026,hqs,2,33.94795877359275,0.9172216825938225
small_text,stress,0.5,0.4998931884765625,0.0,2026,hqs,3,39.3484709563006,0.9765738980474472
small_text,stress,0.5,0.4998931884765625,0.0,2026,hqs,4,44.78949161465917,0.9955300170478821
small_text,stress,0.5,0.4998931884765625,0.0,2026,hqs,5,49.28014600041141,0.9989475588741302
small_text,stress,0.5,0.4998931884765625,0.0,2026,hqs,6,52.732720874422874,0.9996464176092148
small_text,stress,0.5,0.4998931884765625,0.0,2026,admm,1,28.990669964310026,0.8017806857628822
small_text,stress,0.5,0.4998931884765625,0.0,2026,admm,2,35.32500455062146,0.9356387582216262
small_text,stress,0.5,0.4998931884765625,0.0,2026,admm,3,42.389046617550214,0.9832887784214019
small_text,stress,0.5,0.4998931884765625,0.0,2026,admm,4,43.30135532221406,0.9809310967178345
small_text,stress,0.5,0.4998931884765625,0.0,2026,admm,5,46.12111456886179,0.9921317991695404
small_text,stress,0.5,0.4998931884765625,0.0,2026,admm,6,51.41632230783861,0.9993529988183976
small_text,stress,0.1,0.1001129150390625,0.01,2026,hqs,1,21.235948764691564,0.7078724913568795
small_text,stress,0.1,0.1001129150390625,0.01,2026,hqs,2,22.99088414483269,0.8327113603972197
small_text,stress,0.1,0.1001129150390625,0.01,2026,hqs,3,24.977260124336876,0.9118201159267425
small_text,stress,0.1,0.1001129150390625,0.01,2026,hqs,4,26.861634228111328,0.954887968953371
small_text,stress,0.1,0.1001129150390625,0.01,2026,hqs,5,28.412944241897282,0.9679464900758267
small_text,stress,0.1,0.1001129150390625,0.01,2026,hqs,6,29.53833830882667,0.9471047901101113
small_text,stress,0.1,0.1001129150390625,0.01,2026,admm,1,21.237370837100986,0.6954191038021147
small_text,stress,0.1,0.1001129150390625,0.01,2026,admm,2,23.255128075664494,0.8187839844616651
small_text,stress,0.1,0.1001129150390625,0.01,2026,admm,3,25.3713043470876,0.8732315792765617
small_text,stress,0.1,0.1001129150390625,0.01,2026,admm,4,27.35777904424376,0.9127937471194267
small_text,stress,0.1,0.1001129150390625,0.01,2026,admm,5,28.737923989800265,0.9015268612401486
small_text,stress,0.1,0.1001129150390625,0.01,2026,admm,6,29.98029161176055,0.9569776194736958
small_text,stress,0.1,0.1001129150390625,0.01,2027,hqs,1,21.253902506433356,0.7069340711971521
small_text,stress,0.1,0.1001129150390625,0.01,2027,hqs,2,23.013390397599103,0.8317011724432707
small_text,stress,0.1,0.1001129150390625,0.01,2027,hqs,3,24.97769940849296,0.9125921452916861
small_text,stress,0.1,0.1001129150390625,0.01,2027,hqs,4,26.85228379437133,0.9559286084022522
small_text,stress,0.1,0.1001129150390625,0.01,2027,hqs,5,28.388324339508824,0.9672338918993473
small_text,stress,0.1,0.1001129150390625,0.01,2027,hqs,6,29.44882522943434,0.948899247068286
small_text,stress,0.1,0.1001129150390625,0.01,2027,admm,1,21.253364808822308,0.6941284615862966
small_text,stress,0.1,0.1001129150390625,0.01,2027,admm,2,23.284120441739024,0.8177243176884651
small_text,stress,0.1,0.1001129150390625,0.01,2027,admm,3,25.391529825971695,0.8755607159093618
small_text,stress,0.1,0.1001129150390625,0.01,2027,admm,4,27.33117001565173,0.9122659029495717
small_text,stress,0.1,0.1001129150390625,0.01,2027,admm,5,28.663292605553558,0.9015594399747848
small_text,stress,0.1,0.1001129150390625,0.01,2027,admm,6,29.838288105068663,0.9568294011220932
small_text,stress,0.1,0.1001129150390625,0.01,2028,hqs,1,21.25360829464265,0.7078635302260519
small_text,stress,0.1,0.1001129150390625,0.01,2028,hqs,2,23.01090096012928,0.8323459965900183
small_text,stress,0.1,0.1001129150390625,0.01,2028,hqs,3,24.977650187479053,0.9113994889422655
small_text,stress,0.1,0.1001129150390625,0.01,2028,hqs,4,26.828420881090807,0.9553039427177906
small_text,stress,0.1,0.1001129150390625,0.01,2028,hqs,5,28.347395790829673,0.9690929902706146
small_text,stress,0.1,0.1001129150390625,0.01,2028,hqs,6,29.39586856877125,0.9489244019119739
small_text,stress,0.1,0.1001129150390625,0.01,2028,admm,1,21.24881374977575,0.6950415698603392
small_text,stress,0.1,0.1001129150390625,0.01,2028,admm,2,23.274968686395358,0.8177422325558662
small_text,stress,0.1,0.1001129150390625,0.01,2028,admm,3,25.365543149821153,0.8732477663812638
small_text,stress,0.1,0.1001129150390625,0.01,2028,admm,4,27.292105803914367,0.9102109298536778
small_text,stress,0.1,0.1001129150390625,0.01,2028,admm,5,28.626237996828703,0.904578686145544
small_text,stress,0.1,0.1001129150390625,0.01,2028,admm,6,29.787170701470252,0.9583010421032906
small_text,stress,0.1,0.1001129150390625,0.05,2026,hqs,1,20.647190152024102,0.5353243970129788
small_text,stress,0.1,0.1001129150390625,0.05,2026,hqs,2,21.36993500862317,0.5291595593560338
small_text,stress,0.1,0.1001129150390625,0.05,2026,hqs,3,21.573577980637857,0.46229784043985606
small_text,stress,0.1,0.1001129150390625,0.05,2026,hqs,4,21.696592155088425,0.4536976788222194
small_text,stress,0.1,0.1001129150390625,0.05,2026,hqs,5,21.705340423782996,0.44343710439783335
small_text,stress,0.1,0.1001129150390625,0.05,2026,hqs,6,21.249766383247323,0.38001757430797817
small_text,stress,0.1,0.1001129150390625,0.05,2026,admm,1,20.62591685564812,0.521374407363221
small_text,stress,0.1,0.1001129150390625,0.05,2026,admm,2,21.138449264956392,0.44949888697606327
small_text,stress,0.1,0.1001129150390625,0.05,2026,admm,3,21.228721784744987,0.40124277163380384
small_text,stress,0.1,0.1001129150390625,0.05,2026,admm,4,21.05787502209141,0.37075255971962956
small_text,stress,0.1,0.1001129150390625,0.05,2026,admm,5,20.873856837388367,0.3518273562097326
small_text,stress,0.1,0.1001129150390625,0.05,2026,admm,6,20.91452890602577,0.36282635852561146
small_text,stress,0.1,0.1001129150390625,0.05,2027,hqs,1,20.712003766145553,0.5371012956627012
small_text,stress,0.1,0.1001129150390625,0.05,2027,hqs,2,21.416441682092238,0.5344857960968018
small_text,stress,0.1,0.1001129150390625,0.05,2027,hqs,3,21.591163009924692,0.4641143094770908
small_text,stress,0.1,0.1001129150390625,0.05,2027,hqs,4,21.737115365330567,0.4570004270415306
small_text,stress,0.1,0.1001129150390625,0.05,2027,hqs,5,21.79774618222218,0.4533776584610939
small_text,stress,0.1,0.1001129150390625,0.05,2027,hqs,6,21.340081219940817,0.3879266108798385
small_text,stress,0.1,0.1001129150390625,0.05,2027,admm,1,20.686554918919555,0.5234609035868942
small_text,stress,0.1,0.1001129150390625,0.05,2027,admm,2,21.168662993907272,0.4494995912709236
small_text,stress,0.1,0.1001129150390625,0.05,2027,admm,3,21.26995099475603,0.40578410171324014
small_text,stress,0.1,0.1001129150390625,0.05,2027,admm,4,21.158817881120015,0.38284646384502946
small_text,stress,0.1,0.1001129150390625,0.05,2027,admm,5,21.003715460895673,0.36416264204785226
small_text,stress,0.1,0.1001129150390625,0.05,2027,admm,6,21.10892978359031,0.3791516920919418
small_text,stress,0.1,0.1001129150390625,0.05,2028,hqs,1,20.731843385575765,0.5470430115028023
small_text,stress,0.1,0.1001129150390625,0.05,2028,hqs,2,21.511163537406897,0.5483636216594577
small_text,stress,0.1,0.1001129150390625,0.05,2028,hqs,3,21.6814117963772,0.4690147809332013
small_text,stress,0.1,0.1001129150390625,0.05,2028,hqs,4,21.79390083168189,0.4568949728844166
small_text,stress,0.1,0.1001129150390625,0.05,2028,hqs,5,21.87188242616711,0.45875359165368973
small_text,stress,0.1,0.1001129150390625,0.05,2028,hqs,6,21.408558354245557,0.3946845482615605
small_text,stress,0.1,0.1001129150390625,0.05,2028,admm,1,20.6977226967838,0.5309880442568063
small_text,stress,0.1,0.1001129150390625,0.05,2028,admm,2,21.25366140159514,0.4574056567261815
small_text,stress,0.1,0.1001129150390625,0.05,2028,admm,3,21.348196187979095,0.40827213812687996
small_text,stress,0.1,0.1001129150390625,0.05,2028,admm,4,21.182514926640827,0.38147537922815977
small_text,stress,0.1,0.1001129150390625,0.05,2028,admm,5,20.9890036967372,0.3626172169440985
small_text,stress,0.1,0.1001129150390625,0.05,2028,admm,6,21.053326508259286,0.3766225640650522
